label,term,year,n_records
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1973,0
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1974,2
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1975,1
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1976,0
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1977,1
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1978,1
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1979,1
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1980,2
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1981,0
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1982,0
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1983,3
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1984,4
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1985,0
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1986,0
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1987,2
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1988,0
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1989,3
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1990,1
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1991,4
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1992,0
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1993,1
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1994,3
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1995,1
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1996,1
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1997,1
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1998,0
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",1999,2
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2000,1
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2001,2
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2002,3
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2003,0
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2004,2
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2005,2
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2006,3
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2007,2
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2008,1
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2009,3
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2010,3
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2011,3
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2012,2
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2013,3
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2014,1
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2015,0
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2016,1
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2017,2
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2018,4
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2019,3
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2020,1
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2021,7
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2022,2
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2023,0
T2_onanism,"onanism OR ""self-abuse"" OR ""self abuse"" OR ""self-pollution""",2024,1
T2_drapetomania,drapetomania,1950,0
T2_drapetomania,drapetomania,1951,0
T2_drapetomania,drapetomania,1952,0
T2_drapetomania,drapetomania,1953,0
T2_drapetomania,drapetomania,1954,0
T2_drapetomania,drapetomania,1955,0
T2_drapetomania,drapetomania,1956,0
T2_drapetomania,drapetomania,1957,0
T2_drapetomania,drapetomania,1958,0
T2_drapetomania,drapetomania,1959,0
T2_drapetomania,drapetomania,1960,0
T2_drapetomania,drapetomania,1961,0
T2_drapetomania,drapetomania,1962,0
T2_drapetomania,drapetomania,1963,0
T2_drapetomania,drapetomania,1964,0
T2_drapetomania,drapetomania,1965,0
T2_drapetomania,drapetomania,1966,0
T2_drapetomania,drapetomania,1967,0
T2_drapetomania,drapetomania,1968,0
T2_drapetomania,drapetomania,1969,0
T2_drapetomania,drapetomania,1970,0
T2_drapetomania,drapetomania,1971,0
T2_drapetomania,drapetomania,1972,0
T2_drapetomania,drapetomania,1973,0
T2_drapetomania,drapetomania,1974,0
T2_drapetomania,drapetomania,1975,0
T2_drapetomania,drapetomania,1976,0
T2_drapetomania,drapetomania,1977,0
T2_drapetomania,drapetomania,1978,0
T2_drapetomania,drapetomania,1979,0
T2_drapetomania,drapetomania,1980,0
T2_drapetomania,drapetomania,1981,0
T2_drapetomania,drapetomania,1982,0
T2_drapetomania,drapetomania,1983,0
T2_drapetomania,drapetomania,1984,0
T2_drapetomania,drapetomania,1985,0
T2_drapetomania,drapetomania,1986,0
T2_drapetomania,drapetomania,1987,0
T2_drapetomania,drapetomania,1988,0
T2_drapetomania,drapetomania,1989,0
T2_drapetomania,drapetomania,1990,0
T2_drapetomania,drapetomania,1991,0
T2_drapetomania,drapetomania,1992,0
T2_drapetomania,drapetomania,1993,0
T2_drapetomania,drapetomania,1994,0
T2_drapetomania,drapetomania,1995,0
T2_drapetomania,drapetomania,1996,0
T2_drapetomania,drapetomania,1997,0
T2_drapetomania,drapetomania,1998,0
T2_drapetomania,drapetomania,1999,0
T2_drapetomania,drapetomania,2000,1
T2_drapetomania,drapetomania,2001,0
T2_drapetomania,drapetomania,2002,0
T2_drapetomania,drapetomania,2003,0
T2_drapetomania,drapetomania,2004,0
T2_drapetomania,drapetomania,2005,0
T2_drapetomania,drapetomania,2006,0
T2_drapetomania,drapetomania,2007,0
T2_drapetomania,drapetomania,2008,0
T2_drapetomania,drapetomania,2009,0
T2_drapetomania,drapetomania,2010,0
T2_drapetomania,drapetomania,2011,0
T2_drapetomania,drapetomania,2012,0
T2_drapetomania,drapetomania,2013,0
T2_drapetomania,drapetomania,2014,0
T2_drapetomania,drapetomania,2015,0
T2_drapetomania,drapetomania,2016,0
T2_drapetomania,drapetomania,2017,1
T2_drapetomania,drapetomania,2018,0
T2_drapetomania,drapetomania,2019,1
T2_drapetomania,drapetomania,2020,0
T2_drapetomania,drapetomania,2021,1
T2_drapetomania,drapetomania,2022,1
T2_drapetomania,drapetomania,2023,0
T2_drapetomania,drapetomania,2024,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1950,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1951,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1952,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1953,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1954,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1955,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1956,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1957,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1958,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1959,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1960,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1961,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1962,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1963,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1964,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1965,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1966,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1967,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1968,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1969,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1970,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1971,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1972,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1973,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1974,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1975,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1976,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1977,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1978,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1979,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1980,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1981,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1982,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1983,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1984,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1985,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1986,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1987,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1988,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1989,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1990,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1991,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1992,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1993,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1994,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1995,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1996,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1997,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1998,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",1999,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2000,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2001,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2002,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2003,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2004,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2005,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2006,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2007,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2008,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2009,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2010,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2011,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2012,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2013,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2014,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2015,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2016,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2017,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2018,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2019,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2020,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2021,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2022,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2023,0
T2_dysaesthesia_aeth,"""dysaesthesia aethiopica"" OR ""dysesthesia aethiopica""",2024,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1950,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1951,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1952,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1953,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1954,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1955,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1956,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1957,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1958,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1959,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1960,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1961,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1962,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1963,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1964,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1965,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1966,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1967,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1968,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1969,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1970,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1971,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1972,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1973,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1974,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1975,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1976,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1977,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1978,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1979,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1980,1
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1981,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1982,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1983,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1984,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1985,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1986,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1987,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1988,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1989,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1990,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1991,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1992,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1993,1
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1994,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1995,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1996,1
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1997,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1998,1
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",1999,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",2000,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",2001,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",2002,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",2003,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",2004,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",2005,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",2006,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",2007,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",2008,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",2009,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",2010,0
T2_negroid_facies,"""Negroid facies"" OR ""Negroid skull"" OR ""Negroid features""",2011,0
